customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,public_id
6b8c4ccd-8bee-4022-94e8-b5f5a0d5bb5f,64,other,standard,1.09,37,south america,laptop,13.99,True,credit card,5,0.03,documentary,AD9C4A29
99a0c45f-205b-4979-b1da-1410233ab47f,66,other,standard,10.25,28,north america,desktop,13.99,False,debit card,4,0.35,comedy,F7C9323E
5abf9d55-254b-428f-83be-4bfd21883499,29,male,premium,17.56,13,asia,tv,17.99,False,debit card,3,1.25,romance,73F47FC5
0686a45f-68cd-4b98-94f5-3af6be2adc23,66,male,premium,32.92,33,asia,mobile,17.99,False,debit card,4,0.97,drama,83449297
73b0db82-374c-43df-a4a6-abebae1c9730,24,female,basic,1.71,3,africa,mobile,8.99,True,crypto,3,0.43,sci-fi,4EE8AA22
53280000-5c09-40ef-a4dc-78d8c0583b19,36,other,basic,18.51,11,south america,tv,8.99,False,debit card,3,1.54,sci-fi,EC5A6FEE
a7e20d3f-bf41-4628-8052-ba95cff759c1,51,female,standard,13.68,3,africa,desktop,13.99,False,paypal,4,3.42,documentary,697CDE7D
d8e57ff7-d71c-4ffa-8a92-f63fced488de,23,other,premium,11.61,38,north america,mobile,17.99,True,credit card,3,0.3,horror,973E097B
c701bb39-0cd8-4e31-9b40-944dcc679fcb,66,other,premium,14.44,48,africa,tv,17.99,True,crypto,3,0.29,comedy,1410D2C7
18bed870-a69b-40c0-8d97-e03ae32e7de8,29,other,standard,8.31,30,asia,mobile,13.99,False,paypal,1,0.27,action,2A92DBC2
fa491f04-59eb-4305-83ea-0e1a91ac890f,32,female,basic,11.48,34,oceania,tablet,8.99,True,debit card,1,0.33,horror,9C2EE156
7be4e423-83bd-4cc9-96d5-a845a5ae728f,43,male,premium,1.99,17,africa,tv,17.99,True,crypto,5,0.11,action,4DEF2D5F
69a8fdc5-cf5b-43c9-bd8d-3fb8299eac10,61,other,standard,8.12,56,africa,tv,13.99,False,credit card,4,0.14,horror,2382E540
dcaf88dd-7810-44bb-ab55-d2ad4410ad63,44,other,basic,1.4,58,asia,tv,8.99,True,debit card,5,0.02,drama,74B313CC
a9d14534-5bca-41dd-8d02-0d92570cb764,35,male,standard,4.13,32,africa,tv,13.99,True,credit card,1,0.13,horror,756D58D3
179e0f5d-799d-4691-accc-09755ff50aac,67,female,basic,23.72,49,oceania,desktop,8.99,True,gift card,5,0.47,documentary,CDC568E9
8224eaf1-c683-4c85-a1f9-8bb9c2ef21ec,67,female,standard,8.12,26,south america,tv,13.99,False,credit card,3,0.3,drama,CD920FD5
4d72f986-020f-4c5e-9e76-eb69bea859e6,46,other,standard,1.24,60,europe,tv,13.99,True,debit card,5,0.02,horror,271EADC1
39ec453a-2361-4649-b68a-cba07181c4a7,41,other,standard,22.67,51,north america,desktop,13.99,False,paypal,2,0.44,documentary,D5C581D8
f38cb847-0ed5-4a2d-87bb-e740dd8adef2,28,female,basic,13.35,17,north america,tablet,8.99,False,paypal,1,0.74,comedy,03303E8C
9401354d-1498-4eee-a560-19b633a103b3,48,other,premium,25.07,29,north america,tablet,17.99,False,credit card,4,0.84,drama,6BD77B4C
ec49d8e7-535d-4732-8fd2-f99e64a19a5f,62,female,standard,5.47,31,south america,tv,13.99,True,debit card,1,0.17,sci-fi,7F42CEF8
27ccc5be-9895-4ee0-86b5-8e917c0650e4,29,male,basic,11.65,22,asia,laptop,8.99,False,paypal,2,0.51,comedy,E4961FF9
cb370c32-624d-42ee-b4c7-d90cd286a11f,40,female,basic,1.79,14,south america,laptop,8.99,True,paypal,1,0.12,documentary,BDEE82C3
0ad1bda0-04dc-4731-9a41-b2c54969004c,35,female,basic,5.61,18,europe,mobile,8.99,True,crypto,2,0.3,horror,810F993B
6a99ebb0-cc9f-45ab-b6e9-4791602ae7c4,35,female,standard,3.26,39,europe,tablet,13.99,True,debit card,2,0.08,drama,D18700B2
59711c93-38ef-47c5-b728-42fa302cacd0,42,female,standard,3.67,13,oceania,tv,13.99,True,debit card,3,0.26,action,096F62E9
bb67998e-4ac1-45da-b7ca-605ec973e5fe,24,male,premium,1.12,55,asia,tablet,17.99,True,crypto,5,0.02,documentary,E0F45609
32c0a4d8-3699-4f09-907b-5f303f8274c1,38,female,premium,15.94,54,oceania,desktop,17.99,True,crypto,2,0.29,action,A72A0E10
e090df54-097b-4e77-87c0-f9e8a965c013,26,other,premium,8.32,48,africa,laptop,17.99,True,crypto,5,0.17,sci-fi,332F446C
ffb75258-7e17-4433-86eb-cca51e35b5de,65,female,premium,22.68,40,europe,tablet,17.99,False,crypto,2,0.55,horror,0B87A883
b26a4921-90b8-4360-8834-fad7a130bfb4,24,male,premium,0.58,57,europe,tablet,17.99,True,paypal,3,0.01,sci-fi,E32E5D0C
a539900a-d75e-4437-865c-59d6ba1df7f5,56,other,basic,11.81,14,asia,laptop,8.99,False,paypal,2,0.79,drama,D76A583B
eaf0471b-e553-4302-a1aa-cf3284f3a3a9,34,female,basic,0.95,44,asia,mobile,8.99,True,paypal,4,0.02,action,CC118DCC
60fddd3f-fcdd-4d60-9195-d733c67449a0,26,female,premium,0.67,8,asia,laptop,17.99,False,debit card,4,0.07,sci-fi,A75CE9E9
38af7deb-8836-4d80-a9fb-01540432a8b3,56,other,premium,3.67,19,asia,tv,17.99,False,debit card,5,0.18,action,121A6374
5826ee1b-74c4-4180-bfd3-f486446f0023,57,female,standard,16.97,55,asia,tv,13.99,True,gift card,4,0.3,comedy,BAB271A9
ccfcd4b9-a541-4751-abb4-571a84c4770c,54,other,standard,8.61,11,africa,tablet,13.99,False,gift card,3,0.72,romance,34A89A65
31673a23-132a-46a7-b029-975ac1465c50,48,male,premium,4.15,53,africa,laptop,17.99,True,credit card,4,0.08,documentary,8B283383
8c4c751f-f5a4-4ac7-877d-1158db922567,38,female,basic,6.63,24,europe,mobile,8.99,True,crypto,3,0.27,drama,74BDAB95
90e5aae2-d9c9-4271-afb7-5e4b799ddaa6,70,female,basic,13.01,32,asia,tv,8.99,True,crypto,2,0.39,comedy,30C1EBD8
094c8ee8-4143-4ebf-9ed3-1ad255f30ef5,53,female,standard,20.82,13,asia,laptop,13.99,False,credit card,2,1.49,romance,AA544C31
c7429be0-64d2-4995-a915-e1250fbe94ec,48,female,premium,5.85,3,north america,tablet,17.99,False,credit card,4,1.46,action,0DEBFAEC
43359fac-cb1f-4e7e-ae5c-990d96bd2200,63,female,basic,8.83,13,asia,laptop,8.99,False,crypto,4,0.63,sci-fi,A1101AEC
83404a73-33c4-4297-a97c-8a146155e477,67,female,premium,31.33,29,north america,mobile,17.99,False,gift card,2,1.04,horror,F4E5CD69
2c06953e-4bc1-42f4-8769-813f8f36b530,54,other,basic,0.5,54,asia,desktop,8.99,True,crypto,1,0.01,comedy,62735201
9797381e-3100-410c-8d84-6145bc723595,59,male,premium,8.39,59,africa,mobile,17.99,True,debit card,3,0.14,horror,3AC155C5
32b9cb76-87c9-48c7-a73a-293d09c61937,22,other,basic,18.39,44,africa,tv,8.99,True,credit card,1,0.41,comedy,AC14377B
ab376d84-3616-480d-b4eb-49efee6f2837,24,female,basic,12.03,28,asia,mobile,8.99,False,debit card,4,0.41,comedy,CDB35339
25fd1786-ff5a-45fc-bb97-0ab5ba25bbd4,69,female,basic,0.64,21,south america,mobile,8.99,True,paypal,1,0.03,drama,9966F48E
fcc3fddc-5adf-4ff0-9e0e-c84a424d2070,24,female,standard,3.9,32,south america,tv,13.99,True,paypal,5,0.12,sci-fi,ED8B6734
73afe00b-3f93-4cd4-b71f-161f6da7d9a8,64,other,basic,4.86,33,south america,tv,8.99,True,debit card,5,0.14,documentary,D222B29C
9f5ad18c-d0a8-4ba0-b642-fa94801265f6,57,female,premium,28.21,1,asia,desktop,17.99,False,crypto,5,14.11,documentary,D40272A1
3e8c2562-a487-4d89-a1d8-3fdc53caf638,45,other,basic,10.01,46,asia,mobile,8.99,True,paypal,3,0.21,comedy,20565401
63424808-052e-4e93-a382-1bc16302c1cd,34,female,basic,4.45,60,north america,laptop,8.99,True,gift card,4,0.07,action,D5DEF8B1
704f903b-21e4-4101-8321-58d705089b06,18,female,premium,33.81,5,asia,tv,17.99,False,crypto,2,5.64,romance,3A181DCC
7ab6446a-575b-4875-ab7a-79bd93c17a64,21,other,premium,9.85,54,south america,desktop,17.99,True,debit card,1,0.18,action,6D830FAF
ac7b5aa4-5c89-4616-926f-1b8919909d63,63,female,standard,6.37,48,asia,mobile,13.99,False,credit card,5,0.13,romance,86553390
c1d2a88a-570a-4de1-8313-46284c224bee,23,other,standard,24.23,52,africa,tv,13.99,False,gift card,2,0.46,documentary,F7123329
45ea1095-e06b-4a1c-a0b7-c3671c9f006a,57,other,basic,52.8,0,europe,tablet,8.99,False,paypal,2,52.8,sci-fi,B30AB94D
2e46a8d4-de1a-4340-9c8f-215dc059df43,63,other,basic,15.77,2,europe,tablet,8.99,False,paypal,4,5.26,drama,48FC522E
a1fceb9a-0b93-4ab1-8cc5-987d5ec80234,69,other,basic,13.94,32,north america,tv,8.99,True,paypal,1,0.42,action,0DA00E8A
054b7510-54c8-48f4-bd06-8e2ba58cbd51,64,female,standard,2.56,3,north america,laptop,13.99,False,debit card,4,0.64,documentary,B92FBA16
4a349095-f180-4dbf-981e-94a275412847,65,male,standard,1.55,1,asia,laptop,13.99,False,debit card,2,0.78,horror,D8CDBA1A
1af70b1b-d756-415f-a5b4-3861139559d8,32,female,premium,4.46,40,south america,mobile,17.99,True,crypto,1,0.11,comedy,A975EAFE
6b9ce9b4-316f-4e82-a0b9-127441795232,53,male,premium,7.98,20,europe,desktop,17.99,False,credit card,3,0.38,action,5D618E06
0d7ac1da-194d-4844-a919-6bfec0989d14,23,other,standard,9.6,54,asia,laptop,13.99,True,gift card,4,0.17,action,EA407481
760b70e5-2135-4106-bf18-2df119411aa4,28,female,premium,3.16,8,europe,tablet,17.99,True,crypto,1,0.35,horror,9C848080
2a0fdbe4-588b-40fe-ba75-19cebe31bea8,69,other,premium,1.85,33,oceania,laptop,17.99,True,debit card,2,0.05,drama,74D94E68
53c38b09-0edc-4eaa-b83f-d8227eb19850,21,other,standard,14.71,11,asia,laptop,13.99,False,crypto,1,1.23,sci-fi,D6D6E3E4
825bd557-2be9-4aca-a8d1-eb8a5f1bb037,29,female,premium,0.19,54,europe,mobile,17.99,True,paypal,2,0.0,drama,CB012362
e2975ec5-cdb8-43d8-803a-1ebba615cf15,21,male,premium,20.0,22,north america,laptop,17.99,False,debit card,5,0.87,sci-fi,11634AB7
820d7eb0-d64e-4e70-839a-ec9db5bf1969,32,male,basic,12.51,30,south america,mobile,8.99,False,paypal,2,0.4,romance,DE96664B
14f4e734-af4b-4566-9b26-a78985629df6,47,male,standard,26.18,8,north america,tv,13.99,False,debit card,1,2.91,action,BE668566
9e80b9c8-a0b6-48bf-a0c6-44a0bb9a2fd4,66,male,standard,12.19,24,oceania,tablet,13.99,False,debit card,1,0.49,action,E7BAF85C
8c6cf0c3-b47d-4935-8973-e2a6de582b1c,60,male,basic,17.3,36,europe,tablet,8.99,True,gift card,3,0.47,drama,0ABFC626
00aa6c2a-b291-411e-b240-202fea9bf417,18,male,premium,17.83,37,asia,laptop,17.99,False,credit card,4,0.47,action,4DF4BBBB
dc13c828-eda9-45c8-909b-cb84e3b0b8fb,46,male,basic,7.08,23,asia,desktop,8.99,False,credit card,5,0.29,action,6AC08F38
936b242f-90a4-4a2b-a846-12c531c67df2,25,male,premium,22.64,14,africa,desktop,17.99,False,paypal,2,1.51,horror,428EE4A7
ec765c0b-cd27-4e30-b514-9509f020f439,51,male,basic,26.04,8,south america,laptop,8.99,False,credit card,1,2.89,romance,98065B83
686ac4a2-1ff7-45dc-82a3-e28d5333190b,39,female,premium,12.07,15,south america,desktop,17.99,False,debit card,1,0.75,documentary,50AC4FB0
b622cc96-c02c-4990-bba5-d27f32558b77,69,male,basic,6.06,30,europe,tv,8.99,False,credit card,4,0.2,romance,5C2BC234
6e13c94b-65dd-4b6b-b353-aa5382a88546,55,female,basic,24.21,35,oceania,laptop,8.99,False,paypal,1,0.67,drama,4B410FEA
c03d3d6b-a16d-4b1d-bf07-788f0372cec5,20,other,standard,3.19,53,south america,tablet,13.99,True,gift card,4,0.06,sci-fi,567C7920
7a1d3b12-9be6-46eb-baa5-51803a0a4f10,20,male,premium,39.85,26,europe,desktop,17.99,False,debit card,1,1.48,horror,2097A471
0decc7ea-dece-4638-83c8-b1df7e1e54d2,31,other,standard,31.29,9,south america,tv,13.99,False,crypto,4,3.13,documentary,48862222
89c2cbb3-f9a7-4eb1-86c3-c5488a62490e,18,female,standard,11.81,9,south america,mobile,13.99,False,credit card,4,1.18,horror,60A7F716
9e99bc5e-ff55-4cae-8611-2ce51687be6a,58,other,basic,6.1,26,oceania,tablet,8.99,False,credit card,2,0.23,comedy,9D32F74F
99b76135-94d0-48e6-9ac7-ada314cc1ad1,37,other,premium,26.5,12,south america,tablet,17.99,False,debit card,5,2.04,drama,3C168AEA
225699c5-8b55-456f-95e3-7a5780ffac0a,23,male,standard,10.77,23,north america,laptop,13.99,False,paypal,3,0.45,sci-fi,54277888
e969d3a9-a455-455f-9be8-38e701b1f653,46,female,standard,4.68,11,africa,tablet,13.99,True,gift card,5,0.39,comedy,2AE06C3B
96de19f9-6aa8-493d-af89-56dbf25535c7,22,male,standard,17.8,54,north america,desktop,13.99,True,debit card,1,0.32,action,99E6EEE5
7cdc323f-67af-48e2-b15b-3e94cf19681f,36,other,standard,2.79,10,europe,desktop,13.99,True,gift card,1,0.25,sci-fi,006A3917
fef36da3-13ae-416d-9e67-cfebe1220e24,51,female,premium,8.6,9,europe,tv,17.99,False,gift card,1,0.86,sci-fi,A804B6DA
2a1b3474-38d6-4ca0-8c57-b10eaae5e250,60,other,standard,4.57,60,oceania,tv,13.99,True,gift card,3,0.07,romance,71C15433
d7ec3b35-329b-4ea1-b9d7-8e8da1ae05bc,37,male,standard,2.43,6,north america,tablet,13.99,False,crypto,5,0.35,romance,8A0C8EE2
38d2d2ab-e9ce-43d7-97bc-c6a2a3d37276,55,male,standard,43.73,28,north america,laptop,13.99,False,paypal,4,1.51,horror,A8374AB1
b9be612d-c7cc-411f-afac-093196f87239,22,male,premium,21.47,51,south america,tv,17.99,False,paypal,3,0.41,sci-fi,E032163A
798c452b-e7e0-48f3-a908-4f639ac8e614,18,other,premium,16.89,33,south america,laptop,17.99,False,debit card,4,0.5,romance,372D22AA
744ddc65-15bd-4ea4-abe0-e6c0e760796f,46,male,premium,2.96,33,south america,tv,17.99,True,paypal,5,0.09,action,159CD141
f9436f14-5021-4177-9206-b79da434105c,49,other,premium,22.29,19,africa,tablet,17.99,False,gift card,1,1.11,comedy,613F8E7D
dccfb706-58be-4f82-9f92-b806781953e0,23,male,basic,10.37,30,oceania,tablet,8.99,False,paypal,2,0.33,drama,CBB8D138
9c9899e3-1edf-4b8b-9c6d-ceedbc530a70,24,female,basic,21.04,10,oceania,tablet,8.99,False,gift card,2,1.91,action,F2D2547D
19e566a9-a789-4194-92eb-1a06b989a8d5,31,other,standard,8.02,28,oceania,tv,13.99,False,gift card,5,0.28,drama,34668DE1
c9f95e61-e079-477f-99b1-1136a2495e2f,66,female,standard,18.96,6,south america,laptop,13.99,False,gift card,3,2.71,action,366B1C5C
3bea04a9-f8bc-4696-b3bb-60ebd979b047,65,other,basic,15.79,22,south america,mobile,8.99,False,debit card,5,0.69,sci-fi,49D322AA
23a70fc2-9249-43b1-bef3-ea3121bcc6d4,64,other,basic,15.26,48,asia,mobile,8.99,True,credit card,1,0.31,comedy,B679834C
46f6a6ef-156a-4979-892f-f6912d017577,29,female,basic,0.36,3,asia,mobile,8.99,True,debit card,4,0.09,horror,F2434594
f426cb2e-e7cc-4571-bedf-ab5972f5ec5e,55,female,premium,20.71,7,north america,mobile,17.99,False,debit card,5,2.59,sci-fi,A0714F20
0017c041-a14b-4780-9d9a-7a99558a0768,62,male,basic,11.99,7,europe,tv,8.99,False,paypal,2,1.5,romance,04262B46
702a602e-e109-4038-b50b-e599b4d7b76f,59,female,basic,0.75,6,oceania,tv,8.99,True,debit card,3,0.11,romance,5B865A2D
8bbf6861-d17e-4548-bf18-f7f295ce59dd,55,other,standard,3.19,45,south america,mobile,13.99,True,gift card,2,0.07,comedy,DCF919C1
5673adfa-c739-4dbb-b371-fd1f3eaeb562,52,male,premium,1.92,0,north america,tv,17.99,False,debit card,4,1.92,action,7BEDFE29
7ff1a77b-f219-42d5-97cd-279306d9c7bc,26,male,basic,2.04,59,south america,laptop,8.99,True,credit card,5,0.03,drama,C1B0FD6C
fbd594ee-94ca-41dd-ac59-144c2ceb26c3,25,male,standard,30.99,52,europe,tv,13.99,False,gift card,4,0.58,horror,AAD4D155
8095be8a-3220-40ec-a3ad-6bbc2aee0cc9,33,other,basic,20.06,32,south america,tablet,8.99,False,debit card,3,0.61,drama,8A460AE6
17f2ec1d-c875-43da-9307-7012fa87236c,40,female,premium,3.91,53,europe,mobile,17.99,True,paypal,4,0.07,action,BE7B7091
d694ed01-7f0c-40af-8749-f22aa8dd2ffa,55,other,premium,1.98,25,south america,mobile,17.99,True,gift card,2,0.08,romance,3B6A9BE2
33624a15-18f7-4ffc-9315-f18f25909579,67,female,basic,5.74,1,africa,laptop,8.99,False,credit card,5,2.87,drama,C8E95710
c76f1318-9857-4514-8548-3cd20a91f650,62,female,basic,1.04,16,north america,mobile,8.99,True,credit card,5,0.06,comedy,077BE34E
68afcc40-9bb4-4903-a7ce-3c64492794f6,69,female,standard,3.47,58,south america,laptop,13.99,True,gift card,3,0.06,comedy,A115C239
6bcde048-341c-45ac-98f5-4d14cb9833fb,53,female,premium,10.75,48,south america,mobile,17.99,False,paypal,4,0.22,sci-fi,343F5185
a21b6747-ba7f-45cf-aac1-1356acb9c8ae,20,male,basic,14.05,12,asia,mobile,8.99,False,gift card,2,1.08,romance,DE56184D
11d62c4f-c1a0-4356-80eb-394f38d17efe,60,male,premium,10.71,53,south america,desktop,17.99,True,credit card,1,0.2,documentary,4BBBA5A3
b41e00a2-10d7-46ae-a151-2cc315df1c34,56,other,basic,4.78,51,oceania,desktop,8.99,True,gift card,1,0.09,romance,A41C06E9
2f6ecf7c-ed0c-4011-8d13-90edf44b305d,65,other,premium,4.11,41,asia,mobile,17.99,True,gift card,2,0.1,drama,7D864B2F
f83a42d7-d5e6-4e72-ad56-651f51927aca,67,male,basic,6.47,47,europe,tv,8.99,True,paypal,2,0.13,sci-fi,CC2B8E30
8ff31276-200d-4aec-b2e0-6a25c12c51e1,58,other,basic,10.29,26,south america,mobile,8.99,True,paypal,1,0.38,romance,D33C93F9
2649f2e5-179f-4ae9-8280-0dd4aadb0676,65,female,basic,10.17,19,asia,mobile,8.99,False,debit card,5,0.51,documentary,B174D6E9
dea362ed-393f-43b1-aaff-5195d91b0716,63,female,basic,22.9,11,europe,tv,8.99,False,credit card,1,1.91,romance,91B7F170
414e2477-5a33-4de3-9f34-d375ccd27a80,38,other,premium,8.36,1,south america,tv,17.99,False,gift card,2,4.18,drama,71BD2697
0627fc98-d9f7-49b9-a4cf-fd0b49f4e4d0,31,male,basic,11.96,6,africa,laptop,8.99,False,paypal,4,1.71,sci-fi,F6735FDB
05bf2a9f-e720-4d01-8ef5-9110d6fca724,23,other,standard,3.04,48,europe,tablet,13.99,True,crypto,2,0.06,horror,08B1752C
819a1e55-0a4e-4467-92b3-74936dc87ecd,27,female,standard,0.21,44,africa,mobile,13.99,True,gift card,3,0.0,documentary,BA04631E
d667d8ed-686c-4d78-b93e-ad2bab070d4a,46,female,basic,5.62,58,europe,mobile,8.99,True,paypal,4,0.1,documentary,7F1A9024
fc8a1ff7-4c98-4ebd-a0cc-0fd7bb0bf243,62,male,basic,14.73,23,africa,desktop,8.99,False,crypto,1,0.61,romance,03D41119
1c1a7d6e-6ca7-4b92-9ca2-8497547c5ba1,25,female,basic,21.23,10,africa,laptop,8.99,False,debit card,1,1.93,horror,F5206667
3d90379c-6a89-4764-803b-b958c1a4e37a,24,female,premium,0.65,34,africa,mobile,17.99,True,gift card,4,0.02,drama,5ABB04CC
8779474b-9c48-4042-ae79-b30c1e583e5d,18,other,premium,17.01,43,south america,desktop,17.99,True,paypal,2,0.39,drama,2F678EFE
d2538457-5b62-41a2-98c7-4b3b8e570a97,45,female,premium,15.57,24,europe,mobile,17.99,False,credit card,4,0.62,documentary,9CE56F20
d35e9995-4a42-438c-a56f-dff2e9acc65e,39,other,basic,1.28,39,south america,desktop,8.99,True,credit card,5,0.03,documentary,CB5EC79C
66d3a92b-4c35-46e6-bf15-cb673be2aee2,27,male,premium,2.95,30,south america,desktop,17.99,True,paypal,2,0.1,horror,EFD6DBD2
5dd447db-64ce-4b28-b902-9ca4fa896a61,33,female,basic,21.76,33,asia,laptop,8.99,False,crypto,4,0.64,action,4379CE56
78d39da7-c35a-4a24-a6a2-dcf5627f84f1,57,male,premium,16.85,33,oceania,laptop,17.99,True,gift card,1,0.5,horror,7ADB16E4
8fecb4d8-9571-46f5-8773-da640a6481bc,32,male,premium,19.63,18,asia,laptop,17.99,False,crypto,5,1.03,horror,74E4613A
7d3f0d0b-9acd-4f21-88ae-3801eba6cd8b,42,female,basic,23.89,18,oceania,mobile,8.99,False,crypto,4,1.26,horror,6A3C8EC1
a893ce7f-c8bc-427a-b89d-206a94d5a33a,63,female,basic,2.95,41,south america,laptop,8.99,True,paypal,2,0.07,romance,B20F1873
23b6e829-8591-490b-b518-20b451b14bb1,61,other,basic,30.44,60,oceania,tablet,8.99,False,gift card,2,0.5,horror,7DE3B001
d16ade89-0f8a-447e-b492-db632a54e02b,67,male,premium,4.77,30,north america,desktop,17.99,True,debit card,1,0.15,action,4D1D0780
713434a0-cfc8-456f-b17e-2f35e330560f,46,other,standard,20.57,43,asia,mobile,13.99,False,credit card,3,0.47,drama,3BB7D2D5
d3b99f7e-d0ac-4199-8813-91665f16b3fb,23,female,premium,4.03,3,north america,mobile,17.99,False,paypal,5,1.01,romance,4F796FA3
9f79dcf6-1ff7-4605-b82c-36cd49b06dd2,60,other,standard,12.66,12,asia,desktop,13.99,False,debit card,1,0.97,romance,6771228A
e13622fa-d0b3-44c6-b157-38f7a6933d87,58,female,basic,11.16,31,asia,laptop,8.99,True,gift card,1,0.35,documentary,EFFEA63E
45c38646-4908-4075-b81d-b90b507bdc9b,50,other,standard,31.24,8,south america,tv,13.99,False,paypal,4,3.47,romance,7855142C
ceae0c44-3af1-464c-98de-82c6c0a19ae2,35,other,premium,3.63,57,europe,laptop,17.99,True,credit card,5,0.06,sci-fi,284DBBF7
35fd09b4-e9f0-4d81-9839-c48198d46cf2,18,female,basic,5.19,37,south america,tablet,8.99,True,crypto,1,0.14,romance,1D16593B
92b89aae-d3d2-4715-b669-4634124a6444,62,male,basic,9.89,7,europe,tablet,8.99,False,gift card,2,1.24,horror,22DC6193
062c9b99-d361-4c0e-b1dd-507fdd20b1e7,55,male,basic,3.83,28,europe,desktop,8.99,True,credit card,4,0.13,sci-fi,16527375
ccde27c7-ce46-4ad9-a8b4-8b2e100c2fa1,53,male,standard,3.65,2,asia,laptop,13.99,False,paypal,4,1.22,romance,DF23BC9D
cc5f3372-1199-4095-b04e-5d731f75390e,27,female,premium,1.29,22,north america,laptop,17.99,False,debit card,5,0.06,comedy,01B90522
8ea1e41b-df4c-4d34-bb14-d0b5eff7b1e9,56,other,standard,19.59,23,north america,mobile,13.99,False,debit card,1,0.82,comedy,A3960F69
771523c2-478a-4251-bf5c-8a002d31b068,51,other,premium,4.52,59,north america,tv,17.99,True,crypto,3,0.08,comedy,46727A53
4d3b2dc9-926d-4822-bb9d-93eb38181f03,58,female,basic,17.27,6,asia,tv,8.99,False,debit card,3,2.47,romance,138EC7ED
f77b7449-0c29-440f-a2c0-67cd766eb69b,54,other,basic,12.9,48,africa,tablet,8.99,True,gift card,4,0.26,action,22D85935
0c3d6cf4-03ef-4bdc-90c2-4219f71d505a,38,other,standard,18.33,21,africa,desktop,13.99,False,gift card,5,0.83,comedy,8E92744E
c7e0f909-6796-452d-a3fd-dc07966ec853,21,male,basic,10.77,24,africa,tv,8.99,False,paypal,2,0.43,horror,8ABEFB66
c8a3fc80-5146-415e-b463-45b56f4a9c14,40,male,basic,5.11,8,north america,desktop,8.99,False,crypto,1,0.57,romance,324C6DFC
f86bf906-2201-4800-8413-fba4e4e8ae50,59,male,basic,0.5,60,north america,tablet,8.99,True,credit card,2,0.01,sci-fi,522CEE2C
59ddcb4d-d232-4415-a32e-7c13d1b268f5,62,female,premium,33.77,31,asia,tablet,17.99,False,paypal,4,1.06,action,EB5FB4CA
7016829c-88f3-4821-9fc1-ce5343e53906,31,female,premium,1.02,39,oceania,laptop,17.99,True,crypto,3,0.03,drama,05FE69C4
8590233c-8a03-4da7-b235-d889a4ba10a7,27,other,premium,30.11,3,africa,mobile,17.99,False,crypto,3,7.53,romance,9AC6D902
b444d608-a7ec-4a3d-b25b-e182bde9cdca,51,male,premium,7.8,59,north america,desktop,17.99,True,debit card,2,0.13,romance,558F258B
70c22bdb-e226-4a53-b2da-5f00c9873c5c,47,other,basic,3.64,15,oceania,mobile,8.99,True,crypto,4,0.23,drama,84884CDD
e5d91451-1d12-4a01-a042-87b0f22cc66b,42,male,premium,16.37,45,asia,desktop,17.99,False,debit card,4,0.36,comedy,7FA074CC
a6d3a561-5aff-4eb2-b18a-60064af4a2c4,60,other,standard,3.29,50,south america,tv,13.99,True,crypto,3,0.06,horror,77F4752A
391709dc-2122-409e-9e2c-0bcf6f96d131,19,male,premium,1.98,26,asia,laptop,17.99,False,paypal,4,0.07,horror,F3D2F765
2995e5e8-b8e9-40d6-b211-a261528128d7,61,male,premium,5.31,25,europe,laptop,17.99,False,gift card,3,0.2,sci-fi,6AEBF79A
a1b7828b-5601-4a18-b19c-fe7268dd5a15,68,female,premium,41.2,30,oceania,tablet,17.99,False,gift card,5,1.33,comedy,93CE7C3A
49b003fa-4997-4af1-90e2-c4f8ee1f1779,44,male,standard,1.05,18,africa,tablet,13.99,True,paypal,3,0.06,drama,5FB96FFF
30b72525-6af0-428b-a8d9-7451d407f3b9,46,male,premium,30.92,15,europe,desktop,17.99,False,credit card,5,1.93,action,4832F993
c5012664-e999-48d6-ba20-5a7c51f6f262,30,other,basic,14.06,50,north america,laptop,8.99,True,gift card,1,0.28,documentary,03CAB424
fc1176e6-bf27-4f67-989e-2bb32af87eb5,60,other,basic,0.27,35,europe,mobile,8.99,True,credit card,2,0.01,drama,9582F81B
05e3ec87-8fbd-43ef-aa33-05e871060939,66,other,premium,35.88,18,north america,tablet,17.99,False,credit card,5,1.89,drama,B1AAD1CC
e76f0da1-9474-47af-a161-0d2f9a8fda76,48,other,basic,17.72,22,africa,mobile,8.99,False,crypto,3,0.77,comedy,430540DA
ff13f6a1-44b1-4c92-b638-17f63606970b,46,other,premium,1.76,28,oceania,desktop,17.99,False,credit card,4,0.06,documentary,CAF1B73F
e9ea338a-e635-4d42-ab37-96de2f5656ad,66,male,premium,30.91,51,north america,tv,17.99,False,paypal,1,0.59,drama,64CF9E54
ddc99c73-7758-4640-aed3-4e11d1f22150,40,male,basic,1.18,39,asia,tablet,8.99,True,debit card,2,0.03,sci-fi,1D5C7FBF
561b865b-5d18-4836-b50e-f40bde688bcf,35,female,basic,5.0,48,africa,desktop,8.99,True,crypto,1,0.1,drama,BD8627EC
6c9f98ff-4f0f-4639-85d0-5e401d743a4c,52,male,basic,0.41,48,europe,tv,8.99,True,credit card,5,0.01,documentary,8D733718
bf6a8e72-8dbc-4f8c-8e6e-77f94994af64,24,male,standard,8.96,34,south america,mobile,13.99,True,gift card,2,0.26,comedy,40545DE1
